anio,id_region,region,renta_media_hogar,renta_media_hogar_unidad,pbi_per_capita,pbi_per_capita_unidad,densidad_pobl,densidad_pobl_unidad,poblacion_total,poblacion_total_unidad,tasa_criminalidad,tasa_criminalidad_unidad,tasa_pobreza,tasa_pobreza_unidad,hdi,hdi_unidad
2012-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,196.8,PER_KM2,NA,NA,119.08,P_HTHAB,41.9,PC,0.848,Indice
2012-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,196.8,PER_KM2,NA,NA,NA,P_HTHAB,41.9,PC,0.848,Indice
2012-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,196.8,PER_KM2,NA,NA,343.29,P_HTHAB,41.9,PC,0.848,Indice
2012-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,196.8,PER_KM2,NA,NA,544.36,P_HTHAB,41.9,PC,0.848,Indice
2013-01-01,ITG1,Sicilia,12200,EUR_HAB,17100,EUR_HAB,195.4,PER_KM2,NA,NA,1.22,P_HTHAB,40.9,PC,0.847,Indice
2013-01-01,ITG1,Sicilia,12200,EUR_HAB,17100,EUR_HAB,195.4,PER_KM2,NA,NA,111.92,P_HTHAB,40.9,PC,0.847,Indice
2013-01-01,ITG1,Sicilia,12200,EUR_HAB,17100,EUR_HAB,195.4,PER_KM2,NA,NA,NA,P_HTHAB,40.9,PC,0.847,Indice
2013-01-01,ITG1,Sicilia,12200,EUR_HAB,17100,EUR_HAB,195.4,PER_KM2,NA,NA,343.8,P_HTHAB,40.9,PC,0.847,Indice
2013-01-01,ITG1,Sicilia,12200,EUR_HAB,17100,EUR_HAB,195.4,PER_KM2,NA,NA,1899.81,P_HTHAB,40.9,PC,0.847,Indice
2013-01-01,ITG1,Sicilia,12200,EUR_HAB,17100,EUR_HAB,195.4,PER_KM2,NA,NA,537.69,P_HTHAB,40.9,PC,0.847,Indice
2014-01-01,ITG1,Sicilia,12000,EUR_HAB,16800,EUR_HAB,200.5,PER_KM2,5041754,NR,1,P_HTHAB,40.1,PC,0.848,Indice
2014-01-01,ITG1,Sicilia,12000,EUR_HAB,16800,EUR_HAB,200.5,PER_KM2,5041754,NR,118.75,P_HTHAB,40.1,PC,0.848,Indice
2014-01-01,ITG1,Sicilia,12000,EUR_HAB,16800,EUR_HAB,200.5,PER_KM2,5041754,NR,76.02,P_HTHAB,40.1,PC,0.848,Indice
2014-01-01,ITG1,Sicilia,12000,EUR_HAB,16800,EUR_HAB,200.5,PER_KM2,5041754,NR,NA,P_HTHAB,40.1,PC,0.848,Indice
2014-01-01,ITG1,Sicilia,12000,EUR_HAB,16800,EUR_HAB,200.5,PER_KM2,5041754,NR,310.09,P_HTHAB,40.1,PC,0.848,Indice
2014-01-01,ITG1,Sicilia,12000,EUR_HAB,16800,EUR_HAB,200.5,PER_KM2,5041754,NR,1896.04,P_HTHAB,40.1,PC,0.848,Indice
2014-01-01,ITG1,Sicilia,12000,EUR_HAB,16800,EUR_HAB,200.5,PER_KM2,5041754,NR,496.94,P_HTHAB,40.1,PC,0.848,Indice
2015-01-01,ITG1,Sicilia,12200,EUR_HAB,17200,EUR_HAB,200.1,PER_KM2,5028266,NR,1.02,P_HTHAB,42.3,PC,0.846,Indice
2015-01-01,ITG1,Sicilia,12200,EUR_HAB,17200,EUR_HAB,200.1,PER_KM2,5028266,NR,111.45,P_HTHAB,42.3,PC,0.846,Indice
2015-01-01,ITG1,Sicilia,12200,EUR_HAB,17200,EUR_HAB,200.1,PER_KM2,5028266,NR,64.59,P_HTHAB,42.3,PC,0.846,Indice
2015-01-01,ITG1,Sicilia,12200,EUR_HAB,17200,EUR_HAB,200.1,PER_KM2,5028266,NR,NA,P_HTHAB,42.3,PC,0.846,Indice
2015-01-01,ITG1,Sicilia,12200,EUR_HAB,17200,EUR_HAB,200.1,PER_KM2,5028266,NR,290.47,P_HTHAB,42.3,PC,0.846,Indice
2015-01-01,ITG1,Sicilia,12200,EUR_HAB,17200,EUR_HAB,200.1,PER_KM2,5028266,NR,1676.82,P_HTHAB,42.3,PC,0.846,Indice
2015-01-01,ITG1,Sicilia,12200,EUR_HAB,17200,EUR_HAB,200.1,PER_KM2,5028266,NR,428.29,P_HTHAB,42.3,PC,0.846,Indice
2016-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,199.4,PER_KM2,5004400,NR,0.77,P_HTHAB,41.8,PC,0.85,Indice
2016-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,199.4,PER_KM2,5004400,NR,105.65,P_HTHAB,41.8,PC,0.85,Indice
2016-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,199.4,PER_KM2,5004400,NR,54.02,P_HTHAB,41.8,PC,0.85,Indice
2016-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,199.4,PER_KM2,5004400,NR,NA,P_HTHAB,41.8,PC,0.85,Indice
2016-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,199.4,PER_KM2,5004400,NR,274.38,P_HTHAB,41.8,PC,0.85,Indice
2016-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,199.4,PER_KM2,5004400,NR,1520.89,P_HTHAB,41.8,PC,0.85,Indice
2016-01-01,ITG1,Sicilia,12300,EUR_HAB,17400,EUR_HAB,199.4,PER_KM2,5004400,NR,405.58,P_HTHAB,41.8,PC,0.85,Indice
2017-01-01,ITG1,Sicilia,12600,EUR_HAB,17800,EUR_HAB,196.2,PER_KM2,4977900,NR,0.63,P_HTHAB,41.3,PC,0.85,Indice
2017-01-01,ITG1,Sicilia,12600,EUR_HAB,17800,EUR_HAB,196.2,PER_KM2,4977900,NR,109.01,P_HTHAB,41.3,PC,0.85,Indice
2017-01-01,ITG1,Sicilia,12600,EUR_HAB,17800,EUR_HAB,196.2,PER_KM2,4977900,NR,40.28,P_HTHAB,41.3,PC,0.85,Indice
2017-01-01,ITG1,Sicilia,12600,EUR_HAB,17800,EUR_HAB,196.2,PER_KM2,4977900,NR,NA,P_HTHAB,41.3,PC,0.85,Indice
2017-01-01,ITG1,Sicilia,12600,EUR_HAB,17800,EUR_HAB,196.2,PER_KM2,4977900,NR,226.77,P_HTHAB,41.3,PC,0.85,Indice
2017-01-01,ITG1,Sicilia,12600,EUR_HAB,17800,EUR_HAB,196.2,PER_KM2,4977900,NR,1403.07,P_HTHAB,41.3,PC,0.85,Indice
2017-01-01,ITG1,Sicilia,12600,EUR_HAB,17800,EUR_HAB,196.2,PER_KM2,4977900,NR,384.46,P_HTHAB,41.3,PC,0.85,Indice
2018-01-01,ITG1,Sicilia,12800,EUR_HAB,18000,EUR_HAB,195.1,PER_KM2,4942188,NR,0.66,P_HTHAB,40.7,PC,0.856,Indice
2018-01-01,ITG1,Sicilia,12800,EUR_HAB,18000,EUR_HAB,195.1,PER_KM2,4942188,NR,110.54,P_HTHAB,40.7,PC,0.856,Indice
2018-01-01,ITG1,Sicilia,12800,EUR_HAB,18000,EUR_HAB,195.1,PER_KM2,4942188,NR,40.82,P_HTHAB,40.7,PC,0.856,Indice
2018-01-01,ITG1,Sicilia,12800,EUR_HAB,18000,EUR_HAB,195.1,PER_KM2,4942188,NR,NA,P_HTHAB,40.7,PC,0.856,Indice
2018-01-01,ITG1,Sicilia,12800,EUR_HAB,18000,EUR_HAB,195.1,PER_KM2,4942188,NR,218.08,P_HTHAB,40.7,PC,0.856,Indice
2018-01-01,ITG1,Sicilia,12800,EUR_HAB,18000,EUR_HAB,195.1,PER_KM2,4942188,NR,1351.7,P_HTHAB,40.7,PC,0.856,Indice
2018-01-01,ITG1,Sicilia,12800,EUR_HAB,18000,EUR_HAB,195.1,PER_KM2,4942188,NR,378,P_HTHAB,40.7,PC,0.856,Indice
2019-01-01,ITG1,Sicilia,12900,EUR_HAB,18300,EUR_HAB,192.1,PER_KM2,4908548,NR,0.65,P_HTHAB,41.4,PC,0.859,Indice
2019-01-01,ITG1,Sicilia,12900,EUR_HAB,18300,EUR_HAB,192.1,PER_KM2,4908548,NR,110.77,P_HTHAB,41.4,PC,0.859,Indice
2019-01-01,ITG1,Sicilia,12900,EUR_HAB,18300,EUR_HAB,192.1,PER_KM2,4908548,NR,39.07,P_HTHAB,41.4,PC,0.859,Indice
2019-01-01,ITG1,Sicilia,12900,EUR_HAB,18300,EUR_HAB,192.1,PER_KM2,4908548,NR,NA,P_HTHAB,41.4,PC,0.859,Indice
2019-01-01,ITG1,Sicilia,12900,EUR_HAB,18300,EUR_HAB,192.1,PER_KM2,4908548,NR,176.88,P_HTHAB,41.4,PC,0.859,Indice
2019-01-01,ITG1,Sicilia,12900,EUR_HAB,18300,EUR_HAB,192.1,PER_KM2,4908548,NR,1296.37,P_HTHAB,41.4,PC,0.859,Indice
2019-01-01,ITG1,Sicilia,12900,EUR_HAB,18300,EUR_HAB,192.1,PER_KM2,4908548,NR,368.32,P_HTHAB,41.4,PC,0.859,Indice
2020-01-01,ITG1,Sicilia,12100,EUR_HAB,17300,EUR_HAB,190.3,PER_KM2,4875290,NR,0.68,P_HTHAB,38.2,PC,0.857,Indice
2020-01-01,ITG1,Sicilia,12100,EUR_HAB,17300,EUR_HAB,190.3,PER_KM2,4875290,NR,98.5,P_HTHAB,38.2,PC,0.857,Indice
2020-01-01,ITG1,Sicilia,12100,EUR_HAB,17300,EUR_HAB,190.3,PER_KM2,4875290,NR,29.95,P_HTHAB,38.2,PC,0.857,Indice
2020-01-01,ITG1,Sicilia,12100,EUR_HAB,17300,EUR_HAB,190.3,PER_KM2,4875290,NR,NA,P_HTHAB,38.2,PC,0.857,Indice
2020-01-01,ITG1,Sicilia,12100,EUR_HAB,17300,EUR_HAB,190.3,PER_KM2,4875290,NR,140.09,P_HTHAB,38.2,PC,0.857,Indice
2020-01-01,ITG1,Sicilia,12100,EUR_HAB,17300,EUR_HAB,190.3,PER_KM2,4875290,NR,934.57,P_HTHAB,38.2,PC,0.857,Indice
2020-01-01,ITG1,Sicilia,12100,EUR_HAB,17300,EUR_HAB,190.3,PER_KM2,4875290,NR,260.8,P_HTHAB,38.2,PC,0.857,Indice
2021-01-01,ITG1,Sicilia,13200,EUR_HAB,19100,EUR_HAB,188.9,PER_KM2,4833705,NR,0.66,P_HTHAB,38.1,PC,0.861,Indice
2021-01-01,ITG1,Sicilia,13200,EUR_HAB,19100,EUR_HAB,188.9,PER_KM2,4833705,NR,98.19,P_HTHAB,38.1,PC,0.861,Indice
2021-01-01,ITG1,Sicilia,13200,EUR_HAB,19100,EUR_HAB,188.9,PER_KM2,4833705,NR,24.97,P_HTHAB,38.1,PC,0.861,Indice
2021-01-01,ITG1,Sicilia,13200,EUR_HAB,19100,EUR_HAB,188.9,PER_KM2,4833705,NR,NA,P_HTHAB,38.1,PC,0.861,Indice
2021-01-01,ITG1,Sicilia,13200,EUR_HAB,19100,EUR_HAB,188.9,PER_KM2,4833705,NR,110.93,P_HTHAB,38.1,PC,0.861,Indice
2021-01-01,ITG1,Sicilia,13200,EUR_HAB,19100,EUR_HAB,188.9,PER_KM2,4833705,NR,956.86,P_HTHAB,38.1,PC,0.861,Indice
2021-01-01,ITG1,Sicilia,13200,EUR_HAB,19100,EUR_HAB,188.9,PER_KM2,4833705,NR,286.65,P_HTHAB,38.1,PC,0.861,Indice
2022-01-01,ITG1,Sicilia,14200,EUR_HAB,21200,EUR_HAB,187.7,PER_KM2,4833329,NR,0.83,P_HTHAB,36.8,PC,0.858,Indice
2022-01-01,ITG1,Sicilia,14200,EUR_HAB,21200,EUR_HAB,187.7,PER_KM2,4833329,NR,99.29,P_HTHAB,36.8,PC,0.858,Indice
2022-01-01,ITG1,Sicilia,14200,EUR_HAB,21200,EUR_HAB,187.7,PER_KM2,4833329,NR,29.77,P_HTHAB,36.8,PC,0.858,Indice
2022-01-01,ITG1,Sicilia,14200,EUR_HAB,21200,EUR_HAB,187.7,PER_KM2,4833329,NR,NA,P_HTHAB,36.8,PC,0.858,Indice
2022-01-01,ITG1,Sicilia,14200,EUR_HAB,21200,EUR_HAB,187.7,PER_KM2,4833329,NR,127.92,P_HTHAB,36.8,PC,0.858,Indice
2022-01-01,ITG1,Sicilia,14200,EUR_HAB,21200,EUR_HAB,187.7,PER_KM2,4833329,NR,1208.57,P_HTHAB,36.8,PC,0.858,Indice
2022-01-01,ITG1,Sicilia,14200,EUR_HAB,21200,EUR_HAB,187.7,PER_KM2,4833329,NR,392.17,P_HTHAB,36.8,PC,0.858,Indice
2023-01-01,ITG1,Sicilia,15200,EUR_HAB,22900,EUR_HAB,187,PER_KM2,4814016,NR,NA,P_HTHAB,38,PC,0.868,Indice
2008-01-01,ITG2,Sardegna,14500,EUR_HAB,20300,EUR_HAB,68.7,PER_KM2,NA,NA,1.95,P_HTHAB,23.1,PC,0.862,Indice
2008-01-01,ITG2,Sardegna,14500,EUR_HAB,20300,EUR_HAB,68.7,PER_KM2,NA,NA,105.44,P_HTHAB,23.1,PC,0.862,Indice
2008-01-01,ITG2,Sardegna,14500,EUR_HAB,20300,EUR_HAB,68.7,PER_KM2,NA,NA,NA,P_HTHAB,23.1,PC,0.862,Indice
2008-01-01,ITG2,Sardegna,14500,EUR_HAB,20300,EUR_HAB,68.7,PER_KM2,NA,NA,140.57,P_HTHAB,23.1,PC,0.862,Indice
2008-01-01,ITG2,Sardegna,14500,EUR_HAB,20300,EUR_HAB,68.7,PER_KM2,NA,NA,1208.22,P_HTHAB,23.1,PC,0.862,Indice
2008-01-01,ITG2,Sardegna,14500,EUR_HAB,20300,EUR_HAB,68.7,PER_KM2,NA,NA,234.85,P_HTHAB,23.1,PC,0.862,Indice
2009-01-01,ITG2,Sardegna,14100,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,1.03,P_HTHAB,21.6,PC,0.86,Indice
2009-01-01,ITG2,Sardegna,14100,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,102.58,P_HTHAB,21.6,PC,0.86,Indice
2009-01-01,ITG2,Sardegna,14100,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,NA,P_HTHAB,21.6,PC,0.86,Indice
2009-01-01,ITG2,Sardegna,14100,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,135.27,P_HTHAB,21.6,PC,0.86,Indice
2009-01-01,ITG2,Sardegna,14100,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,1076.96,P_HTHAB,21.6,PC,0.86,Indice
2009-01-01,ITG2,Sardegna,14100,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,202.79,P_HTHAB,21.6,PC,0.86,Indice
2010-01-01,ITG2,Sardegna,13900,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,0.97,P_HTHAB,18.3,PC,0.864,Indice
2010-01-01,ITG2,Sardegna,13900,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,104.24,P_HTHAB,18.3,PC,0.864,Indice
2010-01-01,ITG2,Sardegna,13900,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,NA,P_HTHAB,18.3,PC,0.864,Indice
2010-01-01,ITG2,Sardegna,13900,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,148.41,P_HTHAB,18.3,PC,0.864,Indice
2010-01-01,ITG2,Sardegna,13900,EUR_HAB,19800,EUR_HAB,68.7,PER_KM2,NA,NA,176.26,P_HTHAB,18.3,PC,0.864,Indice
2011-01-01,ITG2,Sardegna,13900,EUR_HAB,20100,EUR_HAB,68.6,PER_KM2,NA,NA,1.52,P_HTHAB,23,PC,0.866,Indice
2011-01-01,ITG2,Sardegna,13900,EUR_HAB,20100,EUR_HAB,68.6,PER_KM2,NA,NA,115.92,P_HTHAB,23,PC,0.866,Indice
2011-01-01,ITG2,Sardegna,13900,EUR_HAB,20100,EUR_HAB,68.6,PER_KM2,NA,NA,NA,P_HTHAB,23,PC,0.866,Indice
2011-01-01,ITG2,Sardegna,13900,EUR_HAB,20100,EUR_HAB,68.6,PER_KM2,NA,NA,177.01,P_HTHAB,23,PC,0.866,Indice
2011-01-01,ITG2,Sardegna,13900,EUR_HAB,20100,EUR_HAB,68.6,PER_KM2,NA,NA,181.76,P_HTHAB,23,PC,0.866,Indice
2012-01-01,ITG2,Sardegna,13700,EUR_HAB,20200,EUR_HAB,68.6,PER_KM2,NA,NA,0.79,P_HTHAB,19.8,PC,0.864,Indice
2012-01-01,ITG2,Sardegna,13700,EUR_HAB,20200,EUR_HAB,68.6,PER_KM2,NA,NA,111.85,P_HTHAB,19.8,PC,0.864,Indice
2012-01-01,ITG2,Sardegna,13700,EUR_HAB,20200,EUR_HAB,68.6,PER_KM2,NA,NA,NA,P_HTHAB,19.8,PC,0.864,Indice
2012-01-01,ITG2,Sardegna,13700,EUR_HAB,20200,EUR_HAB,68.6,PER_KM2,NA,NA,206.92,P_HTHAB,19.8,PC,0.864,Indice
2012-01-01,ITG2,Sardegna,13700,EUR_HAB,20200,EUR_HAB,68.6,PER_KM2,NA,NA,172.54,P_HTHAB,19.8,PC,0.864,Indice
2013-01-01,ITG2,Sardegna,13700,EUR_HAB,19600,EUR_HAB,68.6,PER_KM2,NA,NA,1.1,P_HTHAB,21.3,PC,0.863,Indice
2013-01-01,ITG2,Sardegna,13700,EUR_HAB,19600,EUR_HAB,68.6,PER_KM2,NA,NA,101.2,P_HTHAB,21.3,PC,0.863,Indice
2013-01-01,ITG2,Sardegna,13700,EUR_HAB,19600,EUR_HAB,68.6,PER_KM2,NA,NA,NA,P_HTHAB,21.3,PC,0.863,Indice
2013-01-01,ITG2,Sardegna,13700,EUR_HAB,19600,EUR_HAB,68.6,PER_KM2,NA,NA,205.2,P_HTHAB,21.3,PC,0.863,Indice
2013-01-01,ITG2,Sardegna,13700,EUR_HAB,19600,EUR_HAB,68.6,PER_KM2,NA,NA,1192.22,P_HTHAB,21.3,PC,0.863,Indice
2013-01-01,ITG2,Sardegna,13700,EUR_HAB,19600,EUR_HAB,68.6,PER_KM2,NA,NA,156.24,P_HTHAB,21.3,PC,0.863,Indice
2014-01-01,ITG2,Sardegna,13600,EUR_HAB,19700,EUR_HAB,69.6,PER_KM2,1652528,NR,1.44,P_HTHAB,25.9,PC,0.865,Indice
2014-01-01,ITG2,Sardegna,13600,EUR_HAB,19700,EUR_HAB,69.6,PER_KM2,1652528,NR,104.22,P_HTHAB,25.9,PC,0.865,Indice
2014-01-01,ITG2,Sardegna,13600,EUR_HAB,19700,EUR_HAB,69.6,PER_KM2,1652528,NR,23.44,P_HTHAB,25.9,PC,0.865,Indice
2014-01-01,ITG2,Sardegna,13600,EUR_HAB,19700,EUR_HAB,69.6,PER_KM2,1652528,NR,NA,P_HTHAB,25.9,PC,0.865,Indice
2014-01-01,ITG2,Sardegna,13600,EUR_HAB,19700,EUR_HAB,69.6,PER_KM2,1652528,NR,181.51,P_HTHAB,25.9,PC,0.865,Indice
2014-01-01,ITG2,Sardegna,13600,EUR_HAB,19700,EUR_HAB,69.6,PER_KM2,1652528,NR,1123.05,P_HTHAB,25.9,PC,0.865,Indice
2014-01-01,ITG2,Sardegna,13600,EUR_HAB,19700,EUR_HAB,69.6,PER_KM2,1652528,NR,136.31,P_HTHAB,25.9,PC,0.865,Indice
2015-01-01,ITG2,Sardegna,13700,EUR_HAB,20500,EUR_HAB,69.5,PER_KM2,1648642,NR,1.14,P_HTHAB,25.5,PC,0.867,Indice
2015-01-01,ITG2,Sardegna,13700,EUR_HAB,20500,EUR_HAB,69.5,PER_KM2,1648642,NR,91.45,P_HTHAB,25.5,PC,0.867,Indice
2015-01-01,ITG2,Sardegna,13700,EUR_HAB,20500,EUR_HAB,69.5,PER_KM2,1648642,NR,18.58,P_HTHAB,25.5,PC,0.867,Indice
2015-01-01,ITG2,Sardegna,13700,EUR_HAB,20500,EUR_HAB,69.5,PER_KM2,1648642,NR,NA,P_HTHAB,25.5,PC,0.867,Indice
2015-01-01,ITG2,Sardegna,13700,EUR_HAB,20500,EUR_HAB,69.5,PER_KM2,1648642,NR,158.78,P_HTHAB,25.5,PC,0.867,Indice
2015-01-01,ITG2,Sardegna,13700,EUR_HAB,20500,EUR_HAB,69.5,PER_KM2,1648642,NR,1092.9,P_HTHAB,25.5,PC,0.867,Indice
2015-01-01,ITG2,Sardegna,13700,EUR_HAB,20500,EUR_HAB,69.5,PER_KM2,1648642,NR,121.51,P_HTHAB,25.5,PC,0.867,Indice
2016-01-01,ITG2,Sardegna,13800,EUR_HAB,20400,EUR_HAB,69.3,PER_KM2,1642492,NR,0.9,P_HTHAB,26.4,PC,0.869,Indice
2016-01-01,ITG2,Sardegna,13800,EUR_HAB,20400,EUR_HAB,69.3,PER_KM2,1642492,NR,90.22,P_HTHAB,26.4,PC,0.869,Indice
2016-01-01,ITG2,Sardegna,13800,EUR_HAB,20400,EUR_HAB,69.3,PER_KM2,1642492,NR,21.35,P_HTHAB,26.4,PC,0.869,Indice
2016-01-01,ITG2,Sardegna,13800,EUR_HAB,20400,EUR_HAB,69.3,PER_KM2,1642492,NR,NA,P_HTHAB,26.4,PC,0.869,Indice
2016-01-01,ITG2,Sardegna,13800,EUR_HAB,20400,EUR_HAB,69.3,PER_KM2,1642492,NR,165.12,P_HTHAB,26.4,PC,0.869,Indice
2016-01-01,ITG2,Sardegna,13800,EUR_HAB,20400,EUR_HAB,69.3,PER_KM2,1642492,NR,978.39,P_HTHAB,26.4,PC,0.869,Indice
2016-01-01,ITG2,Sardegna,13800,EUR_HAB,20400,EUR_HAB,69.3,PER_KM2,1642492,NR,109.22,P_HTHAB,26.4,PC,0.869,Indice
2017-01-01,ITG2,Sardegna,14000,EUR_HAB,20900,EUR_HAB,69.3,PER_KM2,1636839,NR,1.03,P_HTHAB,29.6,PC,0.873,Indice
2017-01-01,ITG2,Sardegna,14000,EUR_HAB,20900,EUR_HAB,69.3,PER_KM2,1636839,NR,97.09,P_HTHAB,29.6,PC,0.873,Indice
2017-01-01,ITG2,Sardegna,14000,EUR_HAB,20900,EUR_HAB,69.3,PER_KM2,1636839,NR,19.42,P_HTHAB,29.6,PC,0.873,Indice
2017-01-01,ITG2,Sardegna,14000,EUR_HAB,20900,EUR_HAB,69.3,PER_KM2,1636839,NR,NA,P_HTHAB,29.6,PC,0.873,Indice
2017-01-01,ITG2,Sardegna,14000,EUR_HAB,20900,EUR_HAB,69.3,PER_KM2,1636839,NR,163.14,P_HTHAB,29.6,PC,0.873,Indice
2017-01-01,ITG2,Sardegna,14000,EUR_HAB,20900,EUR_HAB,69.3,PER_KM2,1636839,NR,912.69,P_HTHAB,29.6,PC,0.873,Indice
2017-01-01,ITG2,Sardegna,14000,EUR_HAB,20900,EUR_HAB,69.3,PER_KM2,1636839,NR,99.81,P_HTHAB,29.6,PC,0.873,Indice
2018-01-01,ITG2,Sardegna,14600,EUR_HAB,21300,EUR_HAB,69.1,PER_KM2,1631040,NR,0.67,P_HTHAB,27.1,PC,0.878,Indice
2018-01-01,ITG2,Sardegna,14600,EUR_HAB,21300,EUR_HAB,69.1,PER_KM2,1631040,NR,90.22,P_HTHAB,27.1,PC,0.878,Indice
2018-01-01,ITG2,Sardegna,14600,EUR_HAB,21300,EUR_HAB,69.1,PER_KM2,1631040,NR,17.11,P_HTHAB,27.1,PC,0.878,Indice
2018-01-01,ITG2,Sardegna,14600,EUR_HAB,21300,EUR_HAB,69.1,PER_KM2,1631040,NR,NA,P_HTHAB,27.1,PC,0.878,Indice
2018-01-01,ITG2,Sardegna,14600,EUR_HAB,21300,EUR_HAB,69.1,PER_KM2,1631040,NR,156.42,P_HTHAB,27.1,PC,0.878,Indice
2018-01-01,ITG2,Sardegna,14600,EUR_HAB,21300,EUR_HAB,69.1,PER_KM2,1631040,NR,791.91,P_HTHAB,27.1,PC,0.878,Indice
2018-01-01,ITG2,Sardegna,14600,EUR_HAB,21300,EUR_HAB,69.1,PER_KM2,1631040,NR,90.4,P_HTHAB,27.1,PC,0.878,Indice
2019-01-01,ITG2,Sardegna,14700,EUR_HAB,21900,EUR_HAB,68.3,PER_KM2,1622257,NR,0.74,P_HTHAB,22.9,PC,0.882,Indice
2019-01-01,ITG2,Sardegna,14700,EUR_HAB,21900,EUR_HAB,68.3,PER_KM2,1622257,NR,85.68,P_HTHAB,22.9,PC,0.882,Indice
2019-01-01,ITG2,Sardegna,14700,EUR_HAB,21900,EUR_HAB,68.3,PER_KM2,1622257,NR,17.94,P_HTHAB,22.9,PC,0.882,Indice
2019-01-01,ITG2,Sardegna,14700,EUR_HAB,21900,EUR_HAB,68.3,PER_KM2,1622257,NR,NA,P_HTHAB,22.9,PC,0.882,Indice
2019-01-01,ITG2,Sardegna,14700,EUR_HAB,21900,EUR_HAB,68.3,PER_KM2,1622257,NR,133.89,P_HTHAB,22.9,PC,0.882,Indice
2019-01-01,ITG2,Sardegna,14700,EUR_HAB,21900,EUR_HAB,68.3,PER_KM2,1622257,NR,756.17,P_HTHAB,22.9,PC,0.882,Indice
2019-01-01,ITG2,Sardegna,14700,EUR_HAB,21900,EUR_HAB,68.3,PER_KM2,1622257,NR,73.72,P_HTHAB,22.9,PC,0.882,Indice
2020-01-01,ITG2,Sardegna,14000,EUR_HAB,20400,EUR_HAB,67.9,PER_KM2,1611621,NR,0.56,P_HTHAB,28.6,PC,0.877,Indice
2020-01-01,ITG2,Sardegna,14000,EUR_HAB,20400,EUR_HAB,67.9,PER_KM2,1611621,NR,76.94,P_HTHAB,28.6,PC,0.877,Indice
2020-01-01,ITG2,Sardegna,14000,EUR_HAB,20400,EUR_HAB,67.9,PER_KM2,1611621,NR,12.29,P_HTHAB,28.6,PC,0.877,Indice
2020-01-01,ITG2,Sardegna,14000,EUR_HAB,20400,EUR_HAB,67.9,PER_KM2,1611621,NR,NA,P_HTHAB,28.6,PC,0.877,Indice
2020-01-01,ITG2,Sardegna,14000,EUR_HAB,20400,EUR_HAB,67.9,PER_KM2,1611621,NR,89.41,P_HTHAB,28.6,PC,0.877,Indice
2020-01-01,ITG2,Sardegna,14000,EUR_HAB,20400,EUR_HAB,67.9,PER_KM2,1611621,NR,530.15,P_HTHAB,28.6,PC,0.877,Indice
2020-01-01,ITG2,Sardegna,14000,EUR_HAB,20400,EUR_HAB,67.9,PER_KM2,1611621,NR,56.84,P_HTHAB,28.6,PC,0.877,Indice
2021-01-01,ITG2,Sardegna,15300,EUR_HAB,22500,EUR_HAB,67.3,PER_KM2,1590044,NR,0.88,P_HTHAB,27.8,PC,0.885,Indice
2021-01-01,ITG2,Sardegna,15300,EUR_HAB,22500,EUR_HAB,67.3,PER_KM2,1590044,NR,85.91,P_HTHAB,27.8,PC,0.885,Indice
2021-01-01,ITG2,Sardegna,15300,EUR_HAB,22500,EUR_HAB,67.3,PER_KM2,1590044,NR,14.47,P_HTHAB,27.8,PC,0.885,Indice
2021-01-01,ITG2,Sardegna,15300,EUR_HAB,22500,EUR_HAB,67.3,PER_KM2,1590044,NR,NA,P_HTHAB,27.8,PC,0.885,Indice
2021-01-01,ITG2,Sardegna,15300,EUR_HAB,22500,EUR_HAB,67.3,PER_KM2,1590044,NR,85.78,P_HTHAB,27.8,PC,0.885,Indice
2021-01-01,ITG2,Sardegna,15300,EUR_HAB,22500,EUR_HAB,67.3,PER_KM2,1590044,NR,590.74,P_HTHAB,27.8,PC,0.885,Indice
2021-01-01,ITG2,Sardegna,15300,EUR_HAB,22500,EUR_HAB,67.3,PER_KM2,1590044,NR,61.38,P_HTHAB,27.8,PC,0.885,Indice
